,Product Name,Review,Avg Rating,Price,Link,Cleaned,sentiment
122,HOPPUP GRAND With Power Bank Function & Upto 75 Hours P...,Nice product with awesome price .. I gift this earbuds to my wife.   She is so happy and satisfied.. thanks flipkartREAD MORE,3.9,599.0,https://www.flipkart.com/hoppup-grand-power-bank-function-upto-75-hours-playtime-bluetooth-headset/p/itm44096c182f67e?pid=ACCGHM8PDMZG4RJG&lid=LSTACCGHM8PDMZG4RJGJ8WRB9&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHkHgd3evwnOWbwlKBza_cz4p7HneiEWCeLehR36fp265g%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Nice product awesome price  gift earbuds wife  happy satisfied  thanks flipkart,0.6200000000000001
123,HOPPUP GRAND With Power Bank Function & Upto 75 Hours P...,"Wow I like this sound,base,built quality was best excellent product 😍READ MORE",3.9,599.0,https://www.flipkart.com/hoppup-grand-power-bank-function-upto-75-hours-playtime-bluetooth-headset/p/itm44096c182f67e?pid=ACCGHM8PDMZG4RJG&lid=LSTACCGHM8PDMZG4RJGJ8WRB9&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHkHgd3evwnOWbwlKBza_cz4p7HneiEWCeLehR36fp265g%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Wow like sound  base  built quality best excellent product,0.33999999999999997
124,HOPPUP GRAND With Power Bank Function & Upto 75 Hours P...,Excellent sound quality...Value for money device..Bass is very good..Build quality also very good but the case quality can be improved..Overally its a nice device and i am fully satisfied with the purchase..READ MORE,3.9,599.0,https://www.flipkart.com/hoppup-grand-power-bank-function-upto-75-hours-playtime-bluetooth-headset/p/itm44096c182f67e?pid=ACCGHM8PDMZG4RJG&lid=LSTACCGHM8PDMZG4RJGJ8WRB9&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_17&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHkHgd3evwnOWbwlKBza_cz4p7HneiEWCeLehR36fp265g%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Excellent sound quality  Value money device  Bass good  Build quality also good case quality improved  Overally nice device fully satisfied purchase ,0.5357142857142857
125,Aroma NB140 Fabulous 24 Hours* Playtime | Deep Bass | M...,The earbuds are just nice. Just liked it sound quality Is good and design is also nice liked it.READ MORE,3.7,574.0,https://www.flipkart.com/aroma-nb140-fabulous-24-hours-playtime-deep-bass-made-india-truewiresless-bluetooth-headset/p/itm420fad9921a10?pid=ACCGKZPGETV2BGFQ&lid=LSTACCGKZPGETV2BGFQP58TLX&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHnRUhwXXZvXZAXThNst9nTQUA0ZwTxqo8cHEkk0Rerk6A%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,earbuds nice  liked sound quality good design also nice liked ,0.5833333333333334
126,Aroma NB140 Fabulous 24 Hours* Playtime | Deep Bass | M...,These earbuds are very good and its sound quality is also very good and the songs are heard very well in it. I liked its base and connectivityREAD MORE,3.7,574.0,https://www.flipkart.com/aroma-nb140-fabulous-24-hours-playtime-deep-bass-made-india-truewiresless-bluetooth-headset/p/itm420fad9921a10?pid=ACCGKZPGETV2BGFQ&lid=LSTACCGKZPGETV2BGFQP58TLX&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHnRUhwXXZvXZAXThNst9nTQUA0ZwTxqo8cHEkk0Rerk6A%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,earbuds good sound quality also good songs heard well  liked base connectivity,0.31999999999999995
127,Aroma NB140 Fabulous 24 Hours* Playtime | Deep Bass | M...,Very nice quality the price wise also good love the sound quality and battery also stay for long good to handle nice product and look wise also decent like it recommend the productREAD MORE,3.7,574.0,https://www.flipkart.com/aroma-nb140-fabulous-24-hours-playtime-deep-bass-made-india-truewiresless-bluetooth-headset/p/itm420fad9921a10?pid=ACCGKZPGETV2BGFQ&lid=LSTACCGKZPGETV2BGFQP58TLX&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHnRUhwXXZvXZAXThNst9nTQUA0ZwTxqo8cHEkk0Rerk6A%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,nice quality price wise also good love sound quality battery also stay long good handle nice product look wise also decent like recommend product,0.5016666666666667
128,Aroma NB140 Fabulous 24 Hours* Playtime | Deep Bass | M...,The product is good voice clarity is simply  good and design is good value for moneyREAD MORE,3.7,574.0,https://www.flipkart.com/aroma-nb140-fabulous-24-hours-playtime-deep-bass-made-india-truewiresless-bluetooth-headset/p/itm420fad9921a10?pid=ACCGKZPGETV2BGFQ&lid=LSTACCGKZPGETV2BGFQP58TLX&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHnRUhwXXZvXZAXThNst9nTQUA0ZwTxqo8cHEkk0Rerk6A%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,product good voice clarity simply good design good value money,0.6999999999999998
129,Aroma NB140 Fabulous 24 Hours* Playtime | Deep Bass | M...,The earbuds are comfortable to wear and they are nice . Clolur of the earbuds is also great liked the product very much.READ MORE,3.7,574.0,https://www.flipkart.com/aroma-nb140-fabulous-24-hours-playtime-deep-bass-made-india-truewiresless-bluetooth-headset/p/itm420fad9921a10?pid=ACCGKZPGETV2BGFQ&lid=LSTACCGKZPGETV2BGFQP58TLX&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHnRUhwXXZvXZAXThNst9nTQUA0ZwTxqo8cHEkk0Rerk6A%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,earbuds comfortable wear nice  Clolur earbuds also great liked product much ,0.52
130,"Boult Audio Airbass Z35 with ZEN ENC Mic, 32H Playtime,...",i like this product 😍Awesome 👍😎READ MORE,4,1299.0,https://www.flipkart.com/boult-audio-airbass-z35-zen-enc-mic-32h-playtime-45ms-ultra-low-latency-mode-5-3-bluetooth-headset/p/itmb05d3a6bd4ffb?pid=ACCGJT2ZEDUGFNMB&lid=LSTACCGJT2ZEDUGFNMB46WWHA&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHk92xefSNODD58bUAHYu3OxvzbNyjgk3YxhsY1xLLe_Jg%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,like product Awesome,1.0
131,"Boult Audio Airbass Z35 with ZEN ENC Mic, 32H Playtime,...",All over review best but tuch controlling  is very bad😭😭😭READ MORE,4,1299.0,https://www.flipkart.com/boult-audio-airbass-z35-zen-enc-mic-32h-playtime-45ms-ultra-low-latency-mode-5-3-bluetooth-headset/p/itmb05d3a6bd4ffb?pid=ACCGJT2ZEDUGFNMB&lid=LSTACCGJT2ZEDUGFNMB46WWHA&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHk92xefSNODD58bUAHYu3OxvzbNyjgk3YxhsY1xLLe_Jg%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,review best tuch controlling bad,0.15000000000000008
132,"Boult Audio Airbass Z35 with ZEN ENC Mic, 32H Playtime,...",Nice product and value for moneyREAD MORE,4,1299.0,https://www.flipkart.com/boult-audio-airbass-z35-zen-enc-mic-32h-playtime-45ms-ultra-low-latency-mode-5-3-bluetooth-headset/p/itmb05d3a6bd4ffb?pid=ACCGJT2ZEDUGFNMB&lid=LSTACCGJT2ZEDUGFNMB46WWHA&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHk92xefSNODD58bUAHYu3OxvzbNyjgk3YxhsY1xLLe_Jg%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Nice product value money,0.6
133,"Boult Audio Airbass Z35 with ZEN ENC Mic, 32H Playtime,...",Light wait and best sound and good battery becup Lelo bindasREAD MORE,4,1299.0,https://www.flipkart.com/boult-audio-airbass-z35-zen-enc-mic-32h-playtime-45ms-ultra-low-latency-mode-5-3-bluetooth-headset/p/itmb05d3a6bd4ffb?pid=ACCGJT2ZEDUGFNMB&lid=LSTACCGJT2ZEDUGFNMB46WWHA&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHk92xefSNODD58bUAHYu3OxvzbNyjgk3YxhsY1xLLe_Jg%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Light wait best sound good battery becup Lelo bindas,0.625
134,"Boult Audio Airbass Z35 with ZEN ENC Mic, 32H Playtime,...",Bass is Awesome 😍😍😍READ MORE,4,1299.0,https://www.flipkart.com/boult-audio-airbass-z35-zen-enc-mic-32h-playtime-45ms-ultra-low-latency-mode-5-3-bluetooth-headset/p/itmb05d3a6bd4ffb?pid=ACCGJT2ZEDUGFNMB&lid=LSTACCGJT2ZEDUGFNMB46WWHA&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHk92xefSNODD58bUAHYu3OxvzbNyjgk3YxhsY1xLLe_Jg%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Bass Awesome,0.425
135,"Boult Audio Ammo 40H Playtime, ZEN ENC Mic, 40ms Low La...",Nice 🙂READ MORE,4,1099.0,https://www.flipkart.com/boult-audio-ammo-40h-playtime-zen-enc-mic-40ms-low-latency-gaming-mode-interactive-led-bluetooth-headset/p/itm1d80d77022d5e?pid=ACCGNBSZNBFKKBCG&lid=LSTACCGNBSZNBFKKBCGTIQ1E9&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGNBSZNBFKKBCG.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Nice,0.6
136,"Boult Audio Ammo 40H Playtime, ZEN ENC Mic, 40ms Low La...",Best quality 😘😘READ MORE,4,1099.0,https://www.flipkart.com/boult-audio-ammo-40h-playtime-zen-enc-mic-40ms-low-latency-gaming-mode-interactive-led-bluetooth-headset/p/itm1d80d77022d5e?pid=ACCGNBSZNBFKKBCG&lid=LSTACCGNBSZNBFKKBCGTIQ1E9&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGNBSZNBFKKBCG.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Best quality,1.0
137,"Boult Audio Ammo 40H Playtime, ZEN ENC Mic, 40ms Low La...",Wrost product ever don't Buy it. Sound quality is too much bad. Music interrupted again and again.READ MORE,4,1099.0,https://www.flipkart.com/boult-audio-ammo-40h-playtime-zen-enc-mic-40ms-low-latency-gaming-mode-interactive-led-bluetooth-headset/p/itm1d80d77022d5e?pid=ACCGNBSZNBFKKBCG&lid=LSTACCGNBSZNBFKKBCGTIQ1E9&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGNBSZNBFKKBCG.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Wrost product ever nt Buy  Sound quality much bad  Music interrupted ,-0.1499999999999999
138,"Boult Audio Ammo 40H Playtime, ZEN ENC Mic, 40ms Low La...","While on call the voice can be heard so low. Even after wearing both the buds. The Bluetooth connectivity breaks. Has a lot of glitch. The sound breaks while on call. Music mode is somewhat good. But useless in terms of calling, the noise cancellation doesnt work at all.Got a replacement for it. Worked nicely for few days den started gvng issues bck again.One u place dem inside the case it doesn't get disconnected now. And not charging alsoREAD MORE",4,1099.0,https://www.flipkart.com/boult-audio-ammo-40h-playtime-zen-enc-mic-40ms-low-latency-gaming-mode-interactive-led-bluetooth-headset/p/itm1d80d77022d5e?pid=ACCGNBSZNBFKKBCG&lid=LSTACCGNBSZNBFKKBCGTIQ1E9&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGNBSZNBFKKBCG.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,call voice heard low  Even wearing buds  Bluetooth connectivity breaks  lot glitch  sound breaks call  Music mode somewhat good  useless terms calling  noise cancellation doesnt work allGot replacement  Worked nicely days den started gvng issues bck againOne u place dem inside case nt get disconnected  charging also,0.24000000000000005
139,"Boult Audio Ammo 40H Playtime, ZEN ENC Mic, 40ms Low La...","Bass =4/5Sound quality= 4/5Gaming mode =4/5Build=3/5Overall good product for a price range of 1,199READ MORE",4,1099.0,https://www.flipkart.com/boult-audio-ammo-40h-playtime-zen-enc-mic-40ms-low-latency-gaming-mode-interactive-led-bluetooth-headset/p/itm1d80d77022d5e?pid=ACCGNBSZNBFKKBCG&lid=LSTACCGNBSZNBFKKBCGTIQ1E9&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=32adc48c-7f69-407f-a9ab-5af52839333d.ACCGNBSZNBFKKBCG.SEARCH&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Bass Sound quality Gaming mode BuildOverall good product price range ,0.31666666666666665
140,"Boult Audio X10 TWS with 45Hrs Playtime, ENC Mic, 40ms ...",Value for moneyREAD MORE,4.3,1299.0,https://www.flipkart.com/boult-audio-x10-tws-45hrs-playtime-enc-mic-40ms-lowest-latency-fast-charging-5-3v-bluetooth-headset/p/itm84409385875ac?pid=ACCGHTP8CFC9NZQU&lid=LSTACCGHTP8CFC9NZQUSFIGBN&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_27&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHk2GmTQ5MOgkCd1DcHwtcYsahhtaualpXTUqsftfw3mMg%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Value money,0.0
141,"Boult Audio X10 TWS with 45Hrs Playtime, ENC Mic, 40ms ...",Very nice..READ MORE,4.3,1299.0,https://www.flipkart.com/boult-audio-x10-tws-45hrs-playtime-enc-mic-40ms-lowest-latency-fast-charging-5-3v-bluetooth-headset/p/itm84409385875ac?pid=ACCGHTP8CFC9NZQU&lid=LSTACCGHTP8CFC9NZQUSFIGBN&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_27&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHk2GmTQ5MOgkCd1DcHwtcYsahhtaualpXTUqsftfw3mMg%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,nice ,0.6
142,"Boult Audio X10 TWS with 45Hrs Playtime, ENC Mic, 40ms ...",100%=====78% okkk.....good product but have a some problemsREAD MORE,4.3,1299.0,https://www.flipkart.com/boult-audio-x10-tws-45hrs-playtime-enc-mic-40ms-lowest-latency-fast-charging-5-3v-bluetooth-headset/p/itm84409385875ac?pid=ACCGHTP8CFC9NZQU&lid=LSTACCGHTP8CFC9NZQUSFIGBN&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_27&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHk2GmTQ5MOgkCd1DcHwtcYsahhtaualpXTUqsftfw3mMg%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,okkk  good product problems,0.7
143,"Boult Audio X10 TWS with 45Hrs Playtime, ENC Mic, 40ms ...",Good product value of moneyREAD MORE,4.3,1299.0,https://www.flipkart.com/boult-audio-x10-tws-45hrs-playtime-enc-mic-40ms-lowest-latency-fast-charging-5-3v-bluetooth-headset/p/itm84409385875ac?pid=ACCGHTP8CFC9NZQU&lid=LSTACCGHTP8CFC9NZQUSFIGBN&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_27&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHk2GmTQ5MOgkCd1DcHwtcYsahhtaualpXTUqsftfw3mMg%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Good product value money,0.7
144,"Boult Audio X10 TWS with 45Hrs Playtime, ENC Mic, 40ms ...",Battery backup is not so good 😒 but sound quality is good compare to mivi earbudsREAD MORE,4.3,1299.0,https://www.flipkart.com/boult-audio-x10-tws-45hrs-playtime-enc-mic-40ms-lowest-latency-fast-charging-5-3v-bluetooth-headset/p/itm84409385875ac?pid=ACCGHTP8CFC9NZQU&lid=LSTACCGHTP8CFC9NZQUSFIGBN&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_27&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHk2GmTQ5MOgkCd1DcHwtcYsahhtaualpXTUqsftfw3mMg%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Battery backup good sound quality good compare mivi earbuds,0.6
145,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...",I like this product and the sound quality of this product is very good but some time the bass is not coming properly according to the song and other thing but I not remember this thing and i love this product very muchREAD MORE,4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_28&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHnuvAPFJxJF29M40a93qv2LJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,like product sound quality product good time bass coming properly according song thing remember thing love product much,0.275
146,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...","Nice product sounds was so good and very clear, very comfortable to wear and listen...... Simply wow go for it.....READ MORE",4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_28&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHnuvAPFJxJF29M40a93qv2LJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,Nice product sounds good clear  comfortable wear listen  Simply wow go ,0.38
147,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...",I brought it for gym workout. Using it from 2-3 days.First thing is superior sound with balanced bass.Really sound of this earbuds is clear and bass.Battery backup is 4-5hrs on high volume. I checked gaming mode is working fine but connecting and pairing is little bit slow.Overall Good Quality  product available at cheap priceREAD MORE,4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_28&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHnuvAPFJxJF29M40a93qv2LJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,brought gym workout  Using daysFirst thing superior sound balanced bassReally sound earbuds clear bassBattery backup hrs high volume  checked gaming mode working fine connecting pairing little bit slowOverall Good Quality product available cheap price,0.34891666666666665
148,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms U...","It's just awesome, I purchased this earbuds for my wife but when I personally used it I have ordered one more pair for me as in this price this is best earbuds are best product as it's sound quality is awesome. Loved ItREAD MORE",4,1399.0,https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itmb580155b27054?pid=ACCGJHCDF45AFUYY&lid=LSTACCGJHCDF45AFUYYBCJ3KT&marketplace=FLIPKART&q=earbuds+under+2000&store=0pm%2Ffcn&srno=s_1_28&otracker=search&otracker1=search&fm=organic&iid=en_gFi2gRIaoIAQg_lO8wXM-yA9TVhd3aEUSqYE-Kw0EHnuvAPFJxJF29M40a93qv2LJIRhnx-1kiMLwo9h8jh2vA%3D%3D&ppt=hp&ppn=homepage&ssid=pbwohdht8g0000001688379213270&qH=e74ea2eef23acace,s awesome  purchased earbuds wife personally used ordered one pair price best earbuds best product s sound quality awesome  Loved,0.7285714285714286
